Date,OpenPrice,ClosePrice,High,Low
2021-01-05,5561.6,5564.6,5603.66,5530.48
2021-01-06,5601.01,5630.6,5648.42,5553.39
2021-01-07,5651.04,5669.85,5689.28,5629.49
2021-01-08,5711.58,5706.88,5721.89,5676.15
2021-01-11,5684.66,5662.43,5704.09,5629.46
2021-01-12,5672.2,5650.97,5679.06,5636.75
2021-01-13,5648.96,5662.67,5679.07,5643.75
2021-01-14,5662.17,5681.14,5690.49,5656.75
2021-01-15,5648.7,5611.69,5656.45,5563.74
2021-01-18,5584.85,5617.27,5618.42,5584.59
2021-01-19,5647.75,5598.61,5655.22,5592.2
2021-01-20,5615.41,5628.44,5646.06,5602.49
2021-01-21,5660.27,5590.79,5665.98,5589.8
2021-01-22,5568.88,5559.57,5573.71,5511.44
2021-01-25,5579.73,5472.36,5584.4,5453.24
2021-01-26,5473.25,5523.52,5555.28,5471.09
2021-01-27,5517.53,5459.62,5545.45,5401.43
2021-01-28,5407.74,5510.52,5525.95,5379.22
2021-01-29,5421.53,5399.21,5474.8,5399.21
2021-02-01,5441.43,5461.68,5481.67,5429.78
2021-02-02,5510.62,5563.11,5574.77,5509.24
2021-02-03,5610.59,5563.05,5626.41,5554.09
2021-02-04,5568.39,5608.54,5613.95,5566.58
2021-02-05,5638.74,5659.26,5673.03,5627.84
2021-02-08,5688.68,5686.03,5714.28,5673.63
2021-02-09,5703.53,5691.54,5703.53,5674.43
2021-02-10,5719.32,5670.8,5719.32,5647.28
2021-02-11,5684.94,5669.82,5692,5656.8
2021-02-12,5651.67,5703.67,5705.02,5627.99
2021-02-15,5732.3,5786.25,5801.38,5722.16
2021-02-16,5796.43,5786.53,5797.92,5768.96
2021-02-17,5762.01,5765.84,5790.27,5752.85
2021-02-18,5757.75,5728.33,5779.01,5720.58
2021-02-19,5737.19,5773.55,5784.9,5733.84
2021-02-22,5737.47,5767.44,5776.64,5703.48
2021-02-23,5781.24,5779.84,5804.9,5721.92
2021-02-24,5769.21,5797.98,5804.14,5758.3
2021-02-25,5824.72,5783.89,5834.36,5783.89
2021-02-26,5715.69,5703.22,5768.03,5688.26
2021-03-01,5770.89,5792.79,5804.35,5765.8
2021-03-02,5774.62,5809.73,5835.74,5773.52
2021-03-03,5841.2,5830.06,5871.43,5788.66
2021-03-04,5800.73,5830.65,5844.69,5797.67
2021-03-05,5794.48,5782.65,5837.55,5755.6
2021-03-08,5822.92,5902.99,5912.5,5799.05
2021-03-09,5903.26,5924.97,5937.81,5895.33
2021-03-10,5915.17,5990.55,5993.63,5912.35
2021-03-11,6004.16,6033.76,6033.76,5995.41
2021-03-12,6030.63,6046.55,6046.55,6017.41
2021-03-15,6069.09,6035.97,6089.2,6018.55
2021-03-16,6050.4,6055.43,6061.19,6034.76
2021-03-17,6048.31,6054.82,6062.36,6037.25
2021-03-18,6076.21,6062.79,6082.92,6044.32
2021-03-19,6021.13,5997.96,6047.65,5983.61
2021-03-22,5960.85,5968.48,5987.23,5943.71
2021-03-23,5943.31,5945.3,5968.56,5921.83
2021-03-24,5901.64,5947.29,5948.67,5890.55
2021-03-25,5911.04,5952.41,5952.41,5886
2021-03-26,5979.23,5988.81,6002.95,5962.46
2021-03-29,5995,6015.51,6029.59,5985.36
2021-03-30,6044.54,6088.04,6095.08,6041.39
2021-03-31,6085.02,6067.23,6097.74,6060.24
2021-04-01,6079.67,6102.96,6106.12,6063.86
2021-04-06,6155.22,6131.34,6159.1,6125.74
2021-04-07,6137.63,6130.66,6154.38,6118.91
2021-04-08,6153.36,6165.72,6171.45,6146.22
2021-04-09,6171.6,6169.41,6188.48,6161.42
2021-04-12,6167.32,6161.68,6183.02,6151.52
2021-04-13,6171.88,6184.1,6193.24,6156.49
2021-04-14,6214.49,6208.58,6217.74,6194.55
2021-04-15,6219.04,6234.14,6244.23,6209.59
2021-04-16,6229.65,6287.07,6299.56,6229.3
2021-04-19,6294.74,6296.69,6319.08,6293.17
2021-04-20,6281.1,6165.11,6285.29,6154.03
2021-04-21,6180.69,6210.55,6227.04,6178.66
2021-04-22,6230.21,6267.28,6274.19,6225.59
2021-04-23,6259.63,6257.94,6280.81,6227.19
2021-04-26,6256.04,6275.52,6288.79,6240.99
2021-04-27,6273.36,6273.76,6282.52,6255.41
2021-04-28,6293.21,6306.98,6320.11,6283.62
2021-04-29,6341.12,6302.57,6352.36,6287.44
2021-04-30,6316.32,6269.48,6320.14,6268.86
2021-05-03,6285.51,6307.9,6314.92,6252.66
2021-05-04,6319.49,6251.75,6355.87,6238.79
2021-05-05,6284.54,6339.47,6339.47,6275.14
2021-05-06,6348.9,6357.09,6377.58,6321.72
2021-05-07,6388.92,6385.51,6390.04,6342.37
2021-05-10,6395.38,6385.99,6395.6,6367.04
2021-05-11,6314.27,6267.39,6324.31,6226.11
2021-05-12,6259.63,6279.35,6299.24,6233.96
2021-05-13,6219.73,6288.33,6303.7,6150.43
2021-05-14,6335.82,6385.14,6385.67,6301.19
2021-05-17,6397.22,6367.35,6410.21,6349.33
2021-05-18,6406.18,6353.67,6412.91,6343.55
2021-05-19,6292.05,6262.55,6310.49,6192.33
2021-05-20,6296.25,6343.58,6343.58,6267.55
2021-05-21,6360.88,6386.41,6402.1,6351.95
2021-05-24,6395.96,6408.49,6408.49,6382.71
2021-05-25,6416.61,6390.27,6422.83,6390.27
2021-05-26,6403.95,6391.6,6413.72,6375.14
2021-05-27,6379.83,6435.71,6467.72,6379.83
2021-05-28,6453.12,6484.11,6493.72,6448.87
2021-05-31,6483.32,6447.17,6496.32,6441.76
2021-06-01,6470.42,6489.4,6521.57,6464.71
2021-06-02,6489.9,6521.52,6521.82,6482.1
2021-06-03,6518.58,6507.92,6522.23,6473.67
2021-06-04,6514.27,6515.66,6517.93,6497.39
2021-06-07,6509.98,6543.56,6560.39,6485.8
2021-06-08,6545.69,6551.01,6574.21,6540.71
2021-06-09,6561.93,6563.45,6570.82,6533.37
2021-06-10,6574.59,6546.49,6574.59,6526.23
2021-06-11,6550.3,6600.66,6607.61,6549.83
2021-06-14,6625.55,6616.35,6650.16,6599.27
2021-06-15,6643.42,6639.52,6655.66,6634.45
2021-06-16,6657.52,6652.65,6659.38,6632.36
2021-06-17,6636.7,6666.26,6674.37,6631.63
2021-06-18,6657.23,6569.16,6687.29,6560.12
2021-06-21,6525.03,6602.54,6607.99,6511.93
2021-06-22,6609.98,6611.5,6622.2,6583.5
2021-06-23,6616.73,6551.07,6619.02,6551.07
2021-06-24,6576.07,6631.15,6639.83,6572.81
2021-06-25,6637.68,6622.87,6641.9,6604.86
2021-06-28,6611.99,6558.02,6633.73,6556.88
2021-06-29,6564.07,6567.43,6599.88,6561.09
2021-06-30,6562.17,6507.83,6575.84,6474.43
2021-07-01,6549.82,6553.82,6588.14,6502.05
2021-07-02,6572,6552.86,6582.79,6540.12
2021-07-05,6545.98,6567.54,6582.87,6520.38
2021-07-06,6551,6507.48,6561.51,6483.2
2021-07-07,6529.49,6527.72,6550.95,6497.75
2021-07-08,6479.4,6396.73,6483.32,6348.64
2021-07-09,6435.29,6529.42,6532.56,6429.67
2021-07-12,6525.11,6559.25,6567.98,6479.54
2021-07-13,6561.74,6558.47,6569.37,6536.45
2021-07-14,6533.8,6558.38,6565.2,6530.91
2021-07-15,6538.41,6493.36,6554.79,6471.07
2021-07-16,6524.95,6460.08,6526.76,6418.25
2021-07-19,6398.84,6295.97,6403.51,6253.25
2021-07-20,6325.16,6346.85,6386.46,6304.85
2021-07-21,6382.36,6464.48,6471.65,6381.94
2021-07-22,6498.31,6481.59,6525.21,6474.05
2021-07-23,6518.6,6568.82,6574.86,6510.27
2021-07-26,6532.01,6578.6,6588.09,6517.05
2021-07-27,6565.19,6531.92,6578.04,6516.57
2021-07-28,6547.47,6609.31,6609.31,6530.74
2021-07-29,6647.08,6633.77,6671.12,6633.77
2021-07-30,6608.16,6612.76,6648.2,6596.99
2021-08-02,6657.95,6675.9,6690.8,6639.31
2021-08-03,6692.6,6723.81,6749.88,6688.12
2021-08-04,6751.15,6746.23,6766.61,6730.6
2021-08-05,6750.86,6781.19,6788.69,6750.86
2021-08-06,6772.49,6816.96,6832.94,6763.01
2021-08-09,6818.54,6813.18,6832.77,6806.98
2021-08-10,6817.63,6820.21,6833.12,6811.77
2021-08-11,6840.28,6857.99,6867.11,6821.21
2021-08-12,6861.44,6882.47,6891.29,6854.99
2021-08-13,6888.48,6896.04,6913.67,6885.64
2021-08-16,6849.68,6838.77,6863.74,6817.43
2021-08-17,6812.42,6819.84,6827.49,6789.11
2021-08-18,6824.64,6770.11,6828.33,6759.74
2021-08-19,6665.12,6605.89,6671.17,6560.74
2021-08-20,6602.95,6626.11,6633.19,6567.93
2021-08-23,6699.32,6683.1,6699.32,6657.14
2021-08-24,6717.77,6664.31,6717.77,6634.69
2021-08-25,6683.18,6676.48,6684.21,6667.25
2021-08-26,6646.37,6666.03,6673.94,6618.69
2021-08-27,6658.27,6681.92,6682.15,6644.68
2021-08-30,6690.28,6687.3,6697.52,6675.32
2021-08-31,6692.85,6680.18,6708.14,6650.9
2021-09-01,6736.44,6758.69,6784.66,6730.17
2021-09-02,6753.18,6763.08,6778.33,6747.17
2021-09-03,6758.38,6689.99,6758.38,6667.39
2021-09-06,6704.35,6743.5,6756.4,6700.45
2021-09-07,6731.36,6726.07,6749.14,6721.35
2021-09-08,6688.84,6668.89,6712.05,6628.98
2021-09-09,6618.82,6684.72,6708.33,6605.09
2021-09-10,6707.33,6663.77,6722.73,6651.06
2021-09-13,6688.77,6676.93,6722,6670.85
2021-09-14,6672.19,6652.97,6677.07,6613.52
2021-09-15,6654.83,6583.62,6659.27,6577.02
2021-09-16,6613.71,6622.59,6663.41,6612.16
2021-09-17,6679.45,6570.19,6697.08,6551.62
2021-09-20,6450.39,6455.81,6471.09,6389.62
2021-09-21,6513.75,6552.73,6570.13,6513.75
2021-09-22,6612.1,6637,6642.31,6595.93
2021-09-23,6691.08,6701.98,6718.8,6667.36
2021-09-24,6675.73,6638.46,6678.65,6625.43
2021-09-27,6683.85,6650.91,6688.76,6647.08
2021-09-28,6634.72,6506.5,6643.58,6491.42
2021-09-29,6549.41,6560.8,6590.81,6538.11
2021-09-30,6615.99,6520.01,6621.75,6509.23
2021-10-01,6421.1,6517.69,6535.46,6412.7
2021-10-04,6484.9,6477.66,6540.96,6452.78
2021-10-05,6481.72,6576.28,6577.29,6481.72
2021-10-06,6509.6,6493.12,6510.47,6421.64
2021-10-07,6563.24,6600.19,6616.53,6545.74
2021-10-08,6609.51,6559.99,6617.34,6559.99
2021-10-11,6546.07,6570.54,6574.22,6522.55
2021-10-12,6495.15,6548.11,6548.11,6491.58
2021-10-13,6539.61,6597.38,6606.36,6510.27
2021-10-14,6651.18,6685.21,6692.94,6618.79
2021-10-15,6714.26,6727.52,6746.81,6703.26
2021-10-18,6697.29,6673.1,6697.6,6642.16
2021-10-19,6690.95,6669.85,6692.14,6650.84
2021-10-20,6636.61,6705.61,6715.52,6636.61
2021-10-21,6673.14,6686.17,6699.21,6658.95
2021-10-22,6720.92,6733.69,6765.46,6716.15
2021-10-25,6752.98,6712.87,6752.98,6707.32
2021-10-26,6723.06,6766.51,6775.82,6711.21
2021-10-27,6755.63,6753.52,6771.19,6731.86
2021-10-28,6750.78,6804.22,6804.22,6750.78
2021-10-29,6778.79,6830.34,6830.34,6748.53
2021-11-01,6870.28,6893.29,6908.65,6859.44
2021-11-02,6883.06,6927.03,6933.35,6879.69
2021-11-03,6919.47,6950.65,6955.1,6917.75
2021-11-04,6977.62,6987.79,6993.01,6962.01
2021-11-05,6983.8,7040.79,7063.4,6983.8
2021-11-08,7041.6,7047.48,7067.1,7037.67
2021-11-09,7023.58,7043.27,7079.58,7016.73
2021-11-10,7046.17,7045.16,7053.27,7014.94
2021-11-11,7038.84,7059.55,7072.63,7032.35
2021-11-12,7062.54,7091.4,7097.46,7056.93
2021-11-15,7090.96,7128.63,7136.13,7088.71
2021-11-16,7146.37,7152.6,7164.27,7136.3
2021-11-17,7149.3,7156.85,7167.8,7147.01
2021-11-18,7155.05,7141.98,7181.55,7136.86
2021-11-19,7172.72,7112.29,7183.08,7068.43
2021-11-22,7130.24,7105,7143.6,7087.67
2021-11-23,7064.38,7044.62,7112.49,7002.56
2021-11-24,7052.18,7042.23,7089.11,6983.98
2021-11-25,7067.61,7075.87,7079.49,7047.86
2021-11-26,6814.9,6739.73,6861.15,6725.08
2021-11-29,6831.41,6776.25,6841.79,6760.31
2021-11-30,6679.03,6721.16,6780.88,6655.86
2021-12-01,6774.8,6881.87,6902.46,6750.65
2021-12-02,6794.77,6795.75,6850.37,6762.74
2021-12-03,6860.73,6765.52,6872.79,6730.63
2021-12-06,6810.93,6865.78,6888.07,6776.17
2021-12-07,6934.68,7065.39,7066.95,6934.68
2021-12-08,7064.12,7014.57,7104.06,7014.57
2021-12-09,7035.93,7008.23,7044.99,6983.33
2021-12-10,6960.39,6991.68,7025.88,6960.39
2021-12-13,7004.76,6942.91,7029.38,6929.13
2021-12-14,6978.77,6895.31,6993.3,6891.34
2021-12-15,6923.52,6927.63,6949.92,6904.94
2021-12-16,7054.92,7005.07,7054.92,6987.95
2021-12-17,6982.07,6926.63,7011.61,6884.91
2021-12-20,6783.83,6870.1,6872.75,6747.69
2021-12-21,6935.66,6964.99,6967.93,6888.52
2021-12-22,6982.53,7051.67,7051.67,6963.71
2021-12-23,7071.93,7106.15,7119.87,7049.92
2021-12-24,7091.6,7086.58,7116.88,7086.58
2021-12-27,7070.14,7140.39,7149.14,7062.4
2021-12-28,7141.85,7181.11,7187.76,7141.67
2021-12-29,7179.11,7161.52,7201.65,7137.35
2021-12-30,7167.53,7173.23,7189.84,7156.79
2021-12-31,7153.66,7153.03,7163.73,7139.6
2022-01-03,7197.4,7217.22,7245.66,7195.82
2022-01-04,7273.57,7317.41,7332.21,7250.24
2022-01-05,7320.48,7376.37,7384.86,7313.53
2022-01-06,7264,7249.66,7316.06,7240.88
2022-01-07,7250.79,7219.48,7269.65,7178.18
2022-01-10,7245.21,7115.77,7250.24,7105.55
2022-01-11,7185.21,7183.38,7227.71,7160.44
2022-01-12,7235.47,7237.19,7249.88,7183.38
2022-01-13,7215.48,7201.14,7227.35,7166.94
2022-01-14,7132.59,7143,7171.4,7119.01
2022-01-17,7167.53,7201.64,7213.7,7148.98
2022-01-18,7172.43,7133.83,7175.46,7098.19
2022-01-19,7104.11,7172.98,7211.24,7104.11
2022-01-20,7190.02,7194.16,7199.97,7123.62
2022-01-21,7088.44,7068.59,7122.06,7013.49
2022-01-24,7014.84,6787.79,7070.92,6754.24
2022-01-25,6870.27,6837.96,6890.54,6776.8
2022-01-26,6901.74,6981.96,7024.14,6901.74
2022-01-27,6879.64,7023.8,7053.45,6873.6
2022-01-28,7043.43,6965.88,7053,6846.22
2022-01-31,7039.71,6999.2,7043.22,6937.1
2022-02-01,7052.3,7099.49,7105.23,7035.91
2022-02-02,7117.45,7115.27,7150.54,7109.3
2022-02-03,7115.3,7005.63,7125.58,6995.41
2022-02-04,7049.8,6951.38,7066.44,6914.77
2022-02-07,6987.17,7009.25,7025.59,6929.71
2022-02-08,7008.2,7028.41,7085.64,6994.15
2022-02-09,7086.34,7130.88,7146.31,7086.34
2022-02-10,7141.69,7101.55,7169.63,7051.6
2022-02-11,7025.5,7011.6,7071.01,6992.09
2022-02-14,6868.07,6852.2,6875.31,6757.33
2022-02-15,6830.74,6979.97,6983.14,6823.45
2022-02-16,7009.69,6964.98,7031.93,6931.09
2022-02-17,6999.13,6946.82,7017.07,6905.69
2022-02-18,6951.83,6929.63,6995.62,6895.09
2022-02-21,6984.31,6788.34,6986.83,6744.13
2022-02-22,6633.74,6787.6,6834.77,6633.74
2022-02-23,6801.66,6780.67,6904.81,6768.38
2022-02-24,6496.25,6521.05,6617.09,6432.89
2022-02-25,6571.95,6752.43,6762.78,6521.56
2022-02-28,6620.48,6658.83,6684.54,6516.16
2022-03-01,6646.16,6396.49,6662.25,6396.49
2022-03-02,6359.98,6498.02,6544.15,6312.3
2022-03-03,6488.25,6378.37,6543.77,6361.6
2022-03-04,6308.34,6061.66,6321.09,6061.66
2022-03-07,5887.83,5982.27,6115.23,5756.38
2022-03-08,5906.62,5962.96,6169.6,5903.1
2022-03-09,6131.28,6387.83,6387.83,6122.8
2022-03-10,6376.57,6207.2,6380.77,6166.11
2022-03-11,6233.12,6260.25,6466.12,6165.41
2022-03-14,6298.96,6369.94,6421.08,6271.82
2022-03-15,6294.72,6355,6383.75,6206.05
2022-03-16,6484.33,6588.64,6680,6481.7
2022-03-17,6617.23,6612.52,6635.31,6530.79
2022-03-18,6613.95,6620.24,6620.24,6499.59
2022-03-21,6608.79,6582.33,6642.46,6574.07
2022-03-22,6586.65,6659.41,6666.84,6578.91
2022-03-23,6674.68,6581.43,6684.7,6559.31
2022-03-24,6593.15,6555.77,6636.58,6541.32
2022-03-25,6569.45,6553.68,6615.9,6538.8
2022-03-28,6578.72,6589.11,6683.7,6572.01
2022-03-29,6675.15,6792.16,6829.4,6658.78
2022-03-30,6771.09,6741.59,6771.09,6705.69
2022-03-31,6759.42,6659.87,6776.13,6658.74
2022-04-01,6672.98,6684.31,6708.56,6635.27
2022-04-04,6709.6,6731.37,6745.22,6641.61
2022-04-05,6731.34,6645.51,6743.62,6603.44
2022-04-06,6634.83,6498.83,6643.75,6442.44
2022-04-07,6530.82,6461.68,6582.34,6451.1
2022-04-08,6540.2,6548.22,6581.56,6494.63
2022-04-11,6558.53,6555.81,6614.96,6502.14
2022-04-12,6454.25,6537.41,6570.75,6424.97
2022-04-13,6519.16,6542.14,6563.96,6478.45
2022-04-14,6557.66,6589.35,6607.55,6541.9
2022-04-19,6545.97,6534.79,6566.8,6494.33
2022-04-20,6557.96,6624.91,6636.55,6542.21
2022-04-21,6642.71,6715.1,6757.75,6636.79
2022-04-22,6618.69,6581.42,6654.64,6572.87
2022-04-25,6450.9,6449.38,6512.26,6408.71
2022-04-26,6520.01,6414.57,6535.92,6412.49
2022-04-27,6427.4,6445.26,6474.96,6338.61
2022-04-28,6520.53,6508.14,6575.95,6435.75
2022-04-29,6557.66,6533.77,6601.15,6514.1
2022-05-02,6469.31,6425.61,6474.81,6308.47
2022-05-03,6463.73,6476.18,6507.13,6423.03
2022-05-04,6482.26,6395.68,6494.99,6395.68
2022-05-05,6549.49,6368.4,6558.91,6350.66
2022-05-06,6318.66,6258.36,6322.43,6213.64
2022-05-09,6207.15,6086.02,6260.85,6086.02
2022-05-10,6151.52,6116.91,6206.56,6116.91
2022-05-11,6173.1,6269.73,6269.73,6137.24
2022-05-12,6130.69,6206.26,6238.25,6098.22
2022-05-13,6250.16,6362.68,6363.24,6238.79
2022-05-16,6315.68,6347.77,6369.05,6286.02
2022-05-17,6379.34,6430.19,6448.33,6373.73
2022-05-18,6440.3,6352.94,6455.8,6342.67
2022-05-19,6279.69,6272.71,6288.99,6196.19
2022-05-20,6305.46,6285.24,6377.58,6264.84
2022-05-23,6350.88,6358.74,6358.74,6263.96
2022-05-24,6282.32,6253.14,6322.74,6243.84
2022-05-25,6296.28,6298.64,6319.29,6229.84
2022-05-26,6301.49,6410.58,6424.88,6298.45
2022-05-27,6445.25,6515.75,6519.73,6424.85
2022-05-30,6547.86,6562.39,6582.05,6536.77
2022-05-31,6539.86,6468.8,6543.42,6457.53
2022-06-01,6509.19,6418.89,6510.26,6414.22
2022-06-02,6447.37,6500.44,6506.6,6447.3
2022-06-03,6545,6485.3,6547.82,6473.74
2022-06-06,6533.82,6548.78,6593.15,6533.82
2022-06-07,6523.16,6500.35,6523.6,6459.92
2022-06-08,6517.55,6448.63,6517.55,6413.87
2022-06-09,6412.58,6358.46,6456.91,6342.99
2022-06-10,6316.41,6187.23,6325.89,6177.31
2022-06-13,6088.05,6022.32,6122.26,6006.28
2022-06-14,6063.8,5949.84,6075.37,5934.12
2022-06-15,6022.84,6030.13,6062.62,5972.31
2022-06-16,6003.66,5886.24,6018.1,5872.2
2022-06-17,5906.86,5882.65,5974.06,5870.64
2022-06-20,5901.58,5920.09,5920.09,5855.93
2022-06-21,5943.52,5964.66,6032.24,5943.08
2022-06-22,5879.09,5916.63,5938.46,5834.46
2022-06-23,5880.3,5883.33,5957.13,5830.87
2022-06-24,5918.26,6073.35,6085.99,5914.67
2022-06-27,6105.2,6047.31,6156.6,6030.61
2022-06-28,6099.15,6086.02,6141.94,6077.95
2022-06-29,6021.69,6031.48,6071.91,5995.75
2022-06-30,5926.74,5922.86,5931.55,5852.3
2022-07-01,5875.6,5931.06,5975.83,5857.34
2022-07-04,5983.98,5954.65,6002.07,5943.91
2022-07-05,5979.2,5794.96,5981.51,5786.5
2022-07-06,5872.27,5912.38,5927.5,5846.1
2022-07-07,5985.09,6006.7,6024.31,5967.98
2022-07-08,6007.64,6033.13,6053.17,5952.89
2022-07-11,5923.83,5996.3,6004.52,5909.73
2022-07-12,5960.09,6044.2,6053.33,5930.98
2022-07-13,6015.53,6000.24,6025.73,5922.94
2022-07-14,5979.99,5915.41,5997.31,5874.68
2022-07-15,5935.28,6036,6043.8,5901.38
2022-07-18,6070.21,6091.91,6136.02,6059.87
2022-07-19,6031.6,6201.22,6213.88,6028.79
2022-07-20,6229.79,6184.66,6245.47,6151.36
2022-07-21,6160.37,6201.11,6233.98,6143.06
2022-07-22,6174.29,6216.82,6247.35,6168.77
2022-07-25,6198.83,6237.55,6260.13,6177.14
2022-07-26,6225.17,6211.45,6243.86,6194.96
2022-07-27,6206.25,6257.94,6267.8,6199.93
2022-07-28,6304.13,6339.21,6339.21,6236.57
2022-07-29,6413.1,6448.5,6472.27,6397.91
2022-08-01,6447.18,6436.86,6484.08,6434.12
2022-08-02,6424.68,6409.8,6429.05,6381.43
2022-08-03,6404.1,6472.06,6475.54,6398.99
2022-08-04,6476.72,6513.39,6555.71,6475.05
2022-08-05,6512.62,6472.35,6523.03,6449.72
2022-08-08,6510.45,6524.44,6564.24,6503.27
2022-08-09,6514.52,6490,6530.35,6480.06
2022-08-10,6467.1,6523.44,6545.64,6453.79
2022-08-11,6560.21,6544.67,6562.32,6499.63
2022-08-12,6553.24,6553.86,6587.84,6539.75
2022-08-15,6582.63,6569.95,6586.96,6532.48
2022-08-16,6580.99,6592.58,6608.83,6568.58
2022-08-17,6608.64,6528.32,6608.64,6517.99
2022-08-18,6530.58,6557.4,6576.37,6519.57
2022-08-19,6520.44,6495.83,6549.13,6488
2022-08-22,6448.81,6378.74,6459.36,6352.97
2022-08-23,6331.17,6362.02,6402.22,6331.17
2022-08-24,6332.43,6386.76,6396.63,6319.7
2022-08-25,6432.16,6381.56,6440.69,6361.53
2022-08-26,6420.75,6274.26,6429.79,6252.59
2022-08-29,6199.11,6222.28,6232.25,6153.44
2022-08-30,6243.08,6210.22,6303.66,6182.63
2022-08-31,6226.99,6125.1,6230.9,6125.1
2022-09-01,6068.34,6034.31,6072.93,6009.09
2022-09-02,6075.73,6167.51,6178.29,6051.02
2022-09-05,6048.22,6093.22,6105.59,6018.02
2022-09-06,6083.02,6104.61,6138.22,6060.44
2022-09-07,6059.64,6105.92,6119.95,6045.27
2022-09-08,6136.93,6125.9,6143.29,6034.79
2022-09-09,6140.87,6212.33,6239.11,6138.88
2022-09-12,6242.46,6333.59,6352.45,6224.51
2022-09-13,6360.31,6245.69,6394.18,6245.69
2022-09-14,6210.77,6222.41,6249.29,6183.55
2022-09-15,6212.21,6157.84,6249.52,6143.36
2022-09-16,6100.79,6077.3,6114.36,6052.42
2022-09-19,6049,6061.59,6093.4,5974.72
2022-09-20,6084.41,5979.47,6118.25,5970.23
2022-09-21,5928.5,6031.33,6034.27,5915.57
2022-09-22,5928.54,5918.5,6022.39,5918.5
2022-09-23,5906.18,5783.41,5913.71,5765.65
2022-09-26,5744.49,5769.39,5828.05,5736
2022-09-27,5809.82,5753.82,5852.61,5753.82
2022-09-28,5692.54,5765.01,5773.08,5651.49
2022-09-29,5746.29,5676.87,5746.29,5628.42
2022-09-30,5712.2,5762.34,5770.78,5688.34
2022-10-03,5697.47,5794.15,5804.27,5654.44
2022-10-04,5859.45,6039.69,6039.69,5852.92
2022-10-05,6006.12,5985.46,6034.93,5953.55
2022-10-06,6004.11,5936.42,6018.47,5917.27
2022-10-07,5911.96,5866.94,5956.95,5855.66
2022-10-10,5806.57,5840.55,5883.85,5796.31
2022-10-11,5796.83,5833.2,5849.58,5770.48
2022-10-12,5842.1,5818.47,5872.49,5788.66
2022-10-13,5792.54,5879.19,5899.82,5704.87
2022-10-14,5965.8,5931.92,6044.75,5921.15
2022-10-17,5949.65,6040.66,6068.37,5910.39
2022-10-18,6098.6,6067,6139.78,6057.38
2022-10-19,6092.77,6040.72,6109.97,6040.72
2022-10-20,6046.81,6086.9,6103.5,6029.53
2022-10-21,6021.58,6035.39,6056.04,5952.88
2022-10-24,6076.2,6131.36,6175.62,6041.14
2022-10-25,6172.65,6250.55,6253.12,6135.38
2022-10-26,6244.64,6276.31,6282.75,6219.33
2022-10-27,6253.85,6244.03,6272.2,6194.33
2022-10-28,6192.18,6273.05,6278.77,6183.41
2022-10-31,6279.7,6266.77,6293.15,6244.08
2022-11-01,6329.76,6328.25,6383.7,6306.05
2022-11-02,6351.31,6276.88,6376.29,6273.55
2022-11-03,6209.63,6243.28,6245.69,6191.73
2022-11-04,6291.39,6416.44,6466.32,6289.07
2022-11-07,6379.49,6416.61,6442.41,6363.7
2022-11-08,6391.75,6441.5,6451.16,6378.32
2022-11-09,6426.8,6430.57,6446.5,6405.84
2022-11-10,6396.59,6556.83,6573.85,6381.42
2022-11-11,6612.93,6594.62,6636.81,6573.87
2022-11-14,6622.42,6609.17,6662.07,6603.56
2022-11-15,6626.82,6641.66,6684.09,6621.82
2022-11-16,6647.4,6607.22,6656.33,6587.2
2022-11-17,6624.47,6576.12,6634.73,6522.28
2022-11-18,6620.58,6644.46,6667.2,6601.56
2022-11-21,6625.1,6634.45,6649.76,6613.92
2022-11-22,6643.7,6657.53,6669.17,6615.58
2022-11-23,6677.97,6679.09,6681.41,6642.03
2022-11-24,6683.44,6707.32,6730.16,6679.8
2022-11-25,6710.36,6712.48,6725,6686.63
2022-11-28,6678.11,6665.2,6693.92,6641.3
2022-11-29,6686.96,6668.97,6695.86,6649.88
2022-11-30,6706.67,6738.55,6743.6,6678.75
2022-12-01,6784.6,6753.97,6791.31,6730.55
2022-12-02,6728.86,6742.25,6767.72,6689.76
2022-12-05,6728.71,6696.96,6738.97,6685.52
2022-12-06,6677.49,6687.79,6704.74,6656.93
2022-12-07,6687.34,6660.59,6696.65,6642.44
2022-12-08,6677,6647.31,6679.57,6629.36
2022-12-09,6671.78,6677.64,6680.09,6618.27
2022-12-12,6647.9,6650.55,6681.3,6634.97
2022-12-13,6672.22,6744.98,6823.1,6642.09
2022-12-14,6727.75,6730.79,6733.85,6694.33
2022-12-15,6674.29,6522.77,6680.22,6503
2022-12-16,6505.63,6452.63,6515.7,6418.95
2022-12-19,6470.93,6473.29,6510.46,6470.93
2022-12-20,6418.69,6450.43,6468.94,6388.23
2022-12-21,6469.11,6580.24,6586.48,6467.57
2022-12-22,6587.5,6517.97,6614.35,6503.88
2022-12-23,6513.2,6504.9,6533.58,6476.05
2022-12-27,6559.63,6550.66,6579.33,6543.26
2022-12-28,6561.5,6510.49,6572.12,6505.67
2022-12-29,6486.65,6573.47,6577.08,6474.73
2022-12-30,6533.12,6473.76,6540.51,6470.64
2023-01-02,6521.07,6594.57,6601.11,6518.21
2023-01-03,6580.09,6623.89,6696.1,6580.09
2023-01-04,6660.6,6776.43,6780.83,6659.83
2023-01-05,6744.5,6761.5,6792.09,6732.04
2023-01-06,6772.94,6860.95,6860.95,6757.46
